,BTS,GROUPE,X,Y,commune_id
24584,44X040,CENTRE_AUX,2.14461,35.9908,3714.0
24591,04X100,AUXILIARY BL,7.66418,35.6242,3489.0
24602,29X009,ORAN_AUX,0.04159,35.3384,3440.0
24607,16X250,ALGER_AUX,3.026,36.769,2931.0
24609,16X571,ALGER_AUX,2.96799,36.78225,3166.0
24613,30X051,SUD_AUX,5.3065,31.9394,2818.0
24615,16X571,AUXILIARY BL,2.96799,36.7822,3166.0
24621,25X193,CONSTANTINE_AUX,6.6258,36.3291,2764.0
24641,08D00,SUD_AUX,-2.22969,31.59664,2829.0
24650,16X557,CENTRE_AUX,3.16017,36.6601,3014.0
24664,24X033,CONSTANTINE_AUX,7.40023,36.26332,3294.0
24701,15X145,CENTRE_AUX,4.50385,36.734,3201.0
24720,15X082,CENTRE_AUX,4.04493,36.6275,3703.0
24721,26X031,AUXILIARY BL,2.84552,36.2492,3148.0
24726,35X130,ALGER_AUX,3.37351,36.7685,3213.0
24738,16X188,CONSTANTINE_AUX,3.09704,36.6744,2834.0
24760,07X142,SETIF_AUX,5.37978,34.6014,3249.0
24761,16X1358,ALGER_AUX,3.2624,36.7757,2791.0
24767,35X069,CENTRE_AUX,3.4056,36.7712,3213.0
24783,18X144,CONSTANTINE_AUX,6.24164,36.74525,2695.0
24784,43X049,CONSTANTINE_AUX,6.15445,36.1358,2998.0
24798,35X127,AUXILIARY BL,3.83447,36.74317,3343.0
24800,32D00,SUD_AUX,1.02003,33.679,2797.0
24811,29X052,ORAN_AUX,0.06937,35.55518,2898.0
24819,16X610,AUXILIARY BL,2.99581,36.6458,2685.0
24840,26X066,CENTRE_AUX,2.76156,36.28961,2730.0
24851,10X058,CENTRE_AUX,3.89588,36.3733,2920.0
24859,20X106,TLEMCEN_AUX,-0.21006,34.91804,3112.0
24885,29X012,AUXILIARY BL,0.32917,35.4194,2736.0
24890,16X1083,AUXILIARY BL,3.05085,36.7768,2838.0
24901,41X083,CONSTANTINE_AUX,7.94672,36.26726,2806.0
24930,18X120,CONSTANTINE_AUX,5.84061,36.8001,2902.0
24931,39X100,AUXILIARY BL,6.90372,33.30051,3462.0
24935,02X176,AUXILIARY BL,1.25962,36.1974,2942.0
24949,05X142,SETIF_AUX,6.07652,35.508,3381.0
24953,16X1179,ALGER_AUX,3.0872,36.65194,2834.0
24957,31X419,ORAN_AUX,-0.68032,35.6783,2787.0
24970,39X068,SUD_AUX,6.1089,34.1877,3850.0
24977,31X154,ORAN_AUX,-0.31028,35.8575,3272.0
24978,17X033,AUXILIARY BL,3.2193,33.9508,3669.0
24989,46X006,AUXILIARY BL,-1.13967,35.3031,2993.0
24991,27X014,AUXILIARY BL,-0.00136,35.83136,2995.0
25014,16X738,AUXILIARY BL,3.08991,36.7249,2691.0
25019,15X014,AUXILIARY BL,3.90116,36.5433,3402.0
25023,44X178,CENTRE_AUX,2.14172,36.1197,3032.0
25030,16X1092,ALGER_AUX,3.03107,36.7691,2931.0
25037,04X008,AUXILIARY BL,6.87123,35.968,2994.0
25049,44X073,AUXILIARY BL,2.06807,36.289,3319.0
25053,40X048,CONSTANTINE_AUX,7.25936,35.2527,3308.0
25054,15X029,AUXILIARY BL,4.12347,36.8899,2899.0
25059,48X173,ORAN_AUX,1.1366,35.81236,3725.0
25068,16X1203,CENTRE_AUX,3.172,36.66014,3014.0
25074,03X034,SUD_AUX,2.17725,34.4764,3873.0
25090,05X020,CONSTANTINE_AUX,6.41238,35.7753,2999.0
25093,37X010,AUXILIARY BL,-8.13897,27.6798,2914.0
25094,16M108,ALGER_AUX,3.09541,36.64404,2997.0
25108,06M09,SETIF_AUX,5.33499,36.6284,2680.0
25114,27X063,AUXILIARY BL,0.42417,36.10103,2775.0
25116,10X047,AUXILIARY BL,3.64629,36.23542,3620.0
25131,21X154,CONSTANTINE_AUX,6.6449,36.7882,3176.0
25133,46X009,TLEMCEN_AUX,-1.13372,35.3069,2993.0
25135,29X066,AUXILIARY BL,0.13839,35.4028,2724.0
25139,24X050,CONSTANTINE_AUX,7.77255,36.5803,3341.0
25150,16X976,ALGER_AUX,3.16599,36.6452,2870.0
25165,03X085,SUD_AUX,2.84837,33.8032,2853.0
25181,06X117,SETIF_AUX,4.94173,36.6965,3503.0
25182,16X1122,ALGER_AUX,3.00964,36.669,3144.0
25186,16X569,AUXILIARY BL,3.09598,36.7264,2691.0
25199,16X390,AUXILIARY BL,3.2099,36.7257,2904.0
25223,16X188,CENTRE_AUX,3.09704,36.6744,2834.0
25253,25X095,AUXILIARY BL,6.63347,36.3559,2764.0
25265,05X029,AUXILIARY BL,5.88205,35.8261,3421.0
25281,29X108,ORAN_AUX,-0.17114,35.5272,2739.0
25284,34X066,SETIF_AUX,5.03219,35.9319,2682.0
25300,14X155,AUXILIARY BL,1.50129,35.18771,2707.0
25308,16X845,AUXILIARY BL,3.06494,36.746,2919.0
25310,16X243,AUXILIARY BL,3.05037,36.7619,2966.0
25311,13X250,TLEMCEN_AUX,-1.33186,34.8757,3008.0
25349,21X073,AUXILIARY BL,6.92093,36.8628,2754.0
25357,42X017,AUXILIARY BL,2.47725,36.4945,3306.0
25367,23X124,CONSTANTINE_AUX,7.75563,36.8988,2731.0
25378,14M03,ORAN_AUX,1.31642,35.3732,2740.0
25393,06X201,SETIF_AUX,5.1586,36.6664,3221.0
25394,09X092,AUXILIARY BL,2.82244,36.473,2757.0
25412,09X163,CENTRE_AUX,2.73616,36.4488,3010.0
25417,21X005,CONSTANTINE_AUX,6.8669,36.6983,3500.0
25439,17X003,SETIF_AUX,3.25109,34.6689,2703.0
25440,07X014,AUXILIARY BL,5.40003,34.6362,3249.0
25441,29X173,ORAN_AUX,-0.17494,35.5307,2739.0
25445,21X041,SUD_AUX,6.5841,36.9303,3015.0
25480,21X033,AUXILIARY BL,6.64374,36.8364,3176.0
25497,35X124,CENTRE_AUX,3.71721,36.7353,3125.0
25501,16X103,AUXILIARY BL,3.33916,36.73527,2796.0
25509,41X003,AUXILIARY BL,7.93117,36.29098,2806.0
25512,02X027,AUXILIARY BL,0.97014,36.1628,3033.0
25513,46X017,TLEMCEN_AUX,-1.39314,35.2628,2673.0
25545,16X837,AUXILIARY BL,2.93644,36.7725,2938.0
25558,31X010,AUXILIARY BL,-0.65064,35.69789,2787.0
25572,16X077,CENTRE_AUX,3.05391,36.7463,2963.0
25574,14X109,AUXILIARY BL,1.49902,35.1923,2707.0
25589,25X404,CONSTANTINE_AUX,6.56947,36.24254,2708.0
25602,45X045,AUXILIARY BL,-0.58636,32.7582,2908.0
25603,10M06,AUXILIARY BL,3.58792,36.5647,2917.0
25614,35X119,CENTRE_AUX,3.8931,36.8589,3317.0
25618,34X106,AUXILIARY BL,4.67133,36.1365,3231.0
25626,46M10,AUXILIARY BL,-0.96881,35.3796,3124.0
25634,14X081,ORAN_AUX,1.54943,34.8406,3165.0
25646,16X514,CENTRE_AUX,3.17594,36.7234,2864.0
25649,06X060,AUXILIARY BL,5.22985,36.5363,3021.0
25676,21X161,CONSTANTINE_AUX,6.95516,36.8367,3578.0
25677,19X381,SETIF_AUX,5.4146,36.1956,2809.0
25685,48X178,ORAN_AUX,0.53657,35.72227,2843.0
25687,09X070,CENTRE_AUX,3.21519,36.6147,3068.0
25697,26X092,AUXILIARY BL,2.68633,36.3254,3715.0
25724,26X002,AUXILIARY BL,2.78079,36.2615,2730.0
25736,06X223,SETIF_AUX,5.25391,36.4383,3185.0
25745,15X187,CENTRE_AUX,4.19304,36.7572,3504.0
25746,12X087,AUXILIARY BL,7.74815,35.27497,3354.0
25756,16X406,ALGER_AUX,3.07236,36.6474,2834.0
25762,15X243,CENTRE_AUX,4.08054,36.8634,3533.0
25786,31X302,AUXILIARY BL,-0.58367,35.64028,3338.0
25789,04X103,AUXILIARY BL,6.57154,36.0202,2677.0
25790,16X012,ALGER_AUX,3.04028,36.79961,2773.0
25792,19X046,SETIF_AUX,5.73683,36.31511,3273.0
25793,25X038,AUXILIARY BL,6.5774,36.2621,2693.0
25815,16X062,ALGER_AUX,2.94295,36.67314,2705.0
25832,19X257,AUXILIARY BL,4.92333,36.4436,3750.0
25841,04X081,CONSTANTINE_AUX,7.39236,35.8048,2733.0
25851,05X056,SETIF_AUX,6.31513,35.1405,2860.0
25854,13X037,AUXILIARY BL,-1.52289,34.8275,2978.0
25855,14X112,ORAN_AUX,1.70234,35.1028,3875.0
25868,29X090,AUXILIARY BL,0.12372,35.3782,2724.0
25871,02X162,ORAN_AUX,1.40786,36.3705,3228.0
25872,14X017,AUXILIARY BL,1.02703,35.5299,3196.0
25879,20X013,AUXILIARY BL,0.32192,34.82419,2706.0
25882,06X070,SETIF_AUX,4.63155,36.5919,3168.0
25885,09X006,CENTRE_AUX,2.8492,36.4962,2913.0
25905,13X217,AUXILIARY BL,-1.88092,35.0486,3022.0
25921,23X001,AUXILIARY BL,7.76089,36.8978,2731.0
25926,16X171,AUXILIARY BL,3.0426,36.8018,2773.0
25928,28X018,AUXILIARY BL,5.14863,35.5347,3687.0
25940,48M10,ORAN_AUX,0.55612,35.7447,2843.0
25946,13X091,TLEMCEN_AUX,-1.3243,34.88597,2745.0
25963,18X008,CONSTANTINE_AUX,5.76079,36.81081,2785.0
25986,23X027,AUXILIARY BL,7.73855,36.8061,2823.0
26065,15X098,AUXILIARY BL,3.95257,36.5431,3159.0
26081,09X075,AUXILIARY BL,2.81191,36.4817,2757.0
26102,43X149,CONSTANTINE_AUX,6.2471,36.4352,2991.0
26112,16X1362,ALGER_AUX,2.9585,36.6749,2705.0
26126,39X073,SUD_AUX,6.79251,33.49749,3056.0
26128,09X083,CENTRE_AUX,2.91285,36.56719,3106.0
26138,40X052,AUXILIARY BL,6.91427,35.4971,2933.0
26139,34X024,SETIF_AUX,4.66843,36.1327,3231.0
26148,02M19,AUXILIARY BL,0.9733,36.1627,3033.0
26155,05X005,CONSTANTINE_AUX,6.17543,35.5368,2784.0
26161,16X815,AUXILIARY BL,3.06248,36.7659,2838.0
26192,06X174,SETIF_AUX,4.3588,36.3367,2967.0
26194,26X093,CENTRE_AUX,3.01068,36.1088,3705.0
26198,46X126,TLEMCEN_AUX,-0.9493,35.2081,3733.0
26201,13X264,TLEMCEN_AUX,-1.65641,34.89166,2857.0
26226,31X030,ORAN_AUX,-0.61286,35.65042,2802.0
26240,47X028,SUD_AUX,3.64073,32.4937,2827.0
26242,62014,TLEMCEN_AUX,0.14703,34.83531,2841.0
26251,48X112,ORAN_AUX,0.56462,35.733,2843.0
26269,25X091,AUXILIARY BL,6.64249,36.4455,2955.0
26287,34X007,AUXILIARY BL,4.75339,36.0658,2752.0
26300,31X023,AUXILIARY BL,-0.58011,35.6116,3338.0
26307,19X260,SETIF_AUX,5.37593,36.0066,2972.0
26313,28X129,SETIF_AUX,4.52599,35.7112,2699.0
26315,28X021,AUXILIARY BL,4.97853,35.5437,2821.0
26320,16X952,ALGER_AUX,2.92066,36.7624,2938.0
26323,08D02,SUD_AUX,-2.21447,31.6191,2829.0
26326,35X154,CENTRE_AUX,3.38194,36.70501,3172.0
26351,16X104,AUXILIARY BL,3.28941,36.792,2717.0
26361,16M21,ALGER_AUX,3.0583,36.79047,3127.0
26379,34X002,AUXILIARY BL,4.77516,36.0813,2752.0
26383,06X281,SETIF_AUX,5.27945,36.55004,3682.0
26402,16X1252,CENTRE_AUX,3.37349,36.70977,3172.0
26415,47X034,SUD_AUX,3.59556,32.1591,3876.0
26429,13X136,AUXILIARY BL,-1.72856,34.8479,2692.0
26431,48X053,AUXILIARY BL,0.57056,35.7521,2843.0
26434,07X039,AUXILIARY BL,5.99402,34.94,3595.0
26454,10X046,CENTRE_AUX,3.62412,36.3867,3673.0
26473,06X290,SETIF_AUX,4.8445,36.68066,2964.0
26482,18X006,AUXILIARY BL,5.74931,36.81901,2785.0
26496,36X067,AUXILIARY BL,7.80368,36.73506,2937.0
26502,36X090,AUXILIARY BL,7.92595,36.82954,3302.0
26522,28X131,SETIF_AUX,4.55934,35.69842,2699.0
26524,21X083,CONSTANTINE_AUX,6.95844,36.50625,3696.0
26527,19X004,AUXILIARY BL,5.40302,36.2021,2809.0
26548,04X088,AUXILIARY BL,7.10633,35.8676,2711.0
26559,14X055,AUXILIARY BL,1.43036,35.35101,3511.0
26574,44X041,AUXILIARY BL,1.96931,36.264,2743.0
26575,34X102,SETIF_AUX,5.02793,35.9429,2682.0
26581,35X197,CENTRE_AUX,3.3374,36.6299,2741.0
26591,16X568,AUXILIARY BL,3.146,36.7169,3161.0
26603,35X058,SUD_AUX,3.83333,36.7467,3343.0
26605,19X154,SETIF_AUX,5.2972,35.95509,2815.0
26615,16X974,ALGER_AUX,2.9928,36.7918,3081.0
26620,46M10,TLEMCEN_AUX,-1.13882,35.3052,2993.0
26665,17X100,SUD_AUX,3.2421,34.6638,2703.0
26667,04X118,CONSTANTINE_AUX,7.38235,35.796,2733.0
26668,13X116,AUXILIARY BL,-1.55328,34.6589,3138.0
26669,48X167,ORAN_AUX,0.57218,35.7117,2843.0
26688,06X087,CONSTANTINE_AUX,5.18391,36.6573,3221.0
26717,14X048,AUXILIARY BL,1.33839,35.3586,2740.0
26767,16X077,AUXILIARY BL,3.05391,36.7463,2963.0
26788,30X090,SUD_AUX,6.09283,33.2884,3632.0
26796,48X150,AUXILIARY BL,0.85507,35.9909,3274.0
26803,06X091,SETIF_AUX,5.06042,36.7669,2719.0
26812,06X085,SETIF_AUX,4.84009,36.8659,3012.0
26840,17X084,SUD_AUX,3.86911,34.3509,3877.0
26849,21X165,AUXILIARY BL,6.74093,36.59045,3055.0
26854,10X117,CENTRE_AUX,3.58941,36.56211,2917.0
26870,28X210,SETIF_AUX,4.26673,35.2873,2713.0
26876,14X134,ORAN_AUX,2.31362,35.2143,2876.0
26882,05X141,SETIF_AUX,5.71073,35.3522,3878.0
26903,15X129,SETIF_AUX,4.18193,36.548,3470.0
26904,31X025,AUXILIARY BL,-0.57742,35.7048,2833.0
26927,03X003,AUXILIARY BL,2.88224,33.8049,2853.0
26928,03X017,AUXILIARY BL,2.866,33.8141,2853.0
26943,04X048,CONSTANTINE_AUX,6.86698,35.97448,2994.0
26957,17X052,SUD_AUX,4.68093,33.1677,3879.0
26963,07X111,SETIF_AUX,5.84374,35.0706,3839.0
26975,05X176,AUXILIARY BL,6.17968,35.5575,2784.0
26980,16X186,AUXILIARY BL,3.12397,36.7226,2808.0
26988,27X009,AUXILIARY BL,0.08558,35.92701,2726.0
26990,23X162,CONSTANTINE_AUX,7.64145,36.75331,2823.0
26997,19X139,CONSTANTINE_AUX,5.96913,35.9597,3835.0
26999,04X011,CONSTANTINE_AUX,7.66525,35.62935,3489.0
27018,32X015,SUD_AUX,1.2645,33.10423,3281.0
27019,25X271,AUXILIARY BL,6.72422,36.25954,2693.0
27049,10X118,AUXILIARY BL,3.95872,36.4067,3777.0
27050,45X043,TLEMCEN_AUX,-0.99122,33.891,3537.0
27061,26X101,CENTRE_AUX,3.25262,36.0304,3880.0
27066,07X021,SETIF_AUX,5.72237,34.831,2816.0
27073,34X061,SETIF_AUX,4.22129,36.1593,3881.0
27081,30X140,SUD_AUX,5.36814,31.9244,3225.0
27084,28X193,SETIF_AUX,4.52996,35.74101,2699.0
27103,09X044,CENTRE_AUX,2.85047,36.4991,2913.0
27136,27X042,AUXILIARY BL,0.10042,35.9364,2726.0
27141,38X032,CENTRE_AUX,1.81005,35.6089,2762.0
27146,21X214,CONSTANTINE_AUX,6.94752,36.84072,3050.0
27180,35X115,CENTRE_AUX,3.9129,36.91155,3304.0
27185,42X047,CENTRE_AUX,2.21816,36.6102,3362.0
27192,02X127,ORAN_AUX,1.36589,36.1534,2895.0
27194,14X165,AUXILIARY BL,1.30778,35.3521,2740.0
27202,25X131,CONSTANTINE_AUX,6.60418,36.3637,2764.0
27203,06X163,SETIF_AUX,4.6804,36.6318,3410.0
27207,28X076,SETIF_AUX,5.10468,35.6073,3560.0
27208,10X048,CENTRE_AUX,3.5756,36.1302,3882.0
27217,24X012,CONSTANTINE_AUX,7.26989,36.4629,3299.0
27221,16X085,ORAN_AUX,2.91742,36.7054,3116.0
27224,26X027,AUXILIARY BL,2.90532,36.0734,3738.0
27243,31X018,AUXILIARY BL,-0.64744,35.68586,2787.0
27245,13X038,AUXILIARY BL,-1.76692,35.0446,2927.0
27246,39X064,AUXILIARY BL,5.98678,33.5382,2842.0
27247,16X038,ALGER_AUX,2.89424,36.7492,2868.0
27265,16M44,ALGER_AUX,3.05958,36.7731,2838.0
27276,15X075,SETIF_AUX,4.47004,36.6012,2887.0
27280,46X028,AUXILIARY BL,-1.12864,35.2906,2993.0
27283,19X329,SETIF_AUX,5.51842,36.19973,2959.0
27285,31X279,ORAN_AUX,-0.6425,35.6951,2787.0
27292,19X119,SETIF_AUX,5.75786,36.1519,2986.0
27296,08X011,SUD_AUX,-2.04569,30.92006,3438.0
27298,42X020,CENTRE_AUX,2.0522,36.5741,3883.0
27314,44M02,CENTRE_AUX,2.21976,36.2609,3162.0
27317,32X013,AUXILIARY BL,1.67622,33.7175,3626.0
27329,16X148,AUXILIARY BL,3.07031,36.7029,2811.0
27341,16X342,ALGER_AUX,3.03954,36.7433,3117.0
27356,28X056,AUXILIARY BL,4.11891,35.9495,3823.0
27359,31M07,ORAN_AUX,-0.64283,35.7027,2787.0
27389,16X485,AUXILIARY BL,3.10257,36.7366,2725.0
27395,08X003,SUD_AUX,-2.20583,31.62583,2829.0
27403,25X018,AUXILIARY BL,6.6426,36.3475,2764.0
27413,17X134,SUD_AUX,3.26793,34.68593,2703.0
27415,20X093,TLEMCEN_AUX,0.14733,34.8959,2728.0
27418,48X125,ORAN_AUX,0.5527,35.7413,2843.0
27422,28X103,SETIF_AUX,4.16147,35.2376,2713.0
27453,19X285,AUXILIARY BL,5.44898,36.2105,2809.0
27459,30X136,SUD_AUX,6.04427,31.74231,2828.0
27463,35X130,CENTRE_AUX,3.37351,36.7685,3213.0
27468,34X011,SETIF_AUX,5.02312,36.0816,3400.0
27470,19X128,ALGER_AUX,4.85851,36.4414,2890.0
27482,13X189,AUXILIARY BL,-1.37631,34.94703,3005.0
27515,29X175,AUXILIARY BL,0.24569,35.47884,3122.0
27524,16X180,CENTRE_AUX,3.19581,36.7019,2761.0
27528,31X468,ORAN_AUX,-0.57084,35.7408,2787.0
27535,13X008,AUXILIARY BL,-1.33022,34.8822,3008.0
27536,28X146,SETIF_AUX,4.37467,35.9284,3095.0
27541,29X126,AUXILIARY BL,0.32281,35.4185,2736.0
27554,29X162,ORAN_AUX,0.1314,35.3038,3305.0
27578,16X558,ALGER_AUX,3.17071,36.6631,3014.0
27579,16X182,ALGER_AUX,3.18916,36.74629,2791.0
27580,27X005,ORAN_AUX,0.06389,35.91617,2726.0
27599,35X014,AUXILIARY BL,3.89766,36.9093,3304.0
27604,40X024,AUXILIARY BL,7.15114,35.4371,2729.0
27608,34X062,SETIF_AUX,4.72998,36.3677,3884.0
27623,44X079,CENTRE_AUX,1.77349,36.2439,2847.0
27643,28X186,SETIF_AUX,5.07322,35.60029,3560.0
27649,43X039,AUXILIARY BL,6.2536,36.44562,2991.0
27657,16X1139,ALGER_AUX,2.94017,36.7919,2956.0
27660,48X057,ORAN_AUX,0.88355,35.9445,2681.0
27674,16X1234,ALGER_AUX,2.98536,36.66273,3144.0
27682,16X223,AUXILIARY BL,3.05931,36.7765,2838.0
27691,07X062,AUXILIARY BL,5.79641,34.8521,3180.0
27733,13X122,AUXILIARY BL,-1.31006,34.8815,2745.0
27779,25X242,AUXILIARY BL,6.56865,36.23043,2708.0
27802,09X031,CENTRE_AUX,3.04591,36.487,3885.0
27811,44X069,CENTRE_AUX,1.67222,36.2062,2847.0
27827,44X006,AUXILIARY BL,2.21431,36.2594,3162.0
27831,28X119,SETIF_AUX,4.12879,35.4632,3697.0
27855,10X124,CENTRE_AUX,3.68766,36.1593,2976.0
27858,48X107,AUXILIARY BL,0.55612,35.7447,2843.0
27863,31X101,AUXILIARY BL,-0.75222,35.7378,2780.0
27864,16X1563,ALGER_AUX,2.90101,36.78611,2956.0
27882,39X051,SUD_AUX,6.85813,33.3657,2885.0
27888,06X160,CENTRE_AUX,4.3983,36.388,3307.0
27908,44X102,CENTRE_AUX,1.77062,36.1707,3698.0
27914,31X166,AUXILIARY BL,-0.59317,35.71722,2787.0
27920,42X108,ALGER_AUX,2.7385,36.6501,3153.0
27924,16X1519,ALGER_AUX,2.96367,36.69464,2782.0
27926,35X002,ALGER_AUX,3.31341,36.6579,2741.0
27949,39X032,SUD_AUX,6.86082,33.34959,2885.0
27950,34X077,SETIF_AUX,4.93675,36.1055,3002.0
27960,04X030,AUXILIARY BL,6.57811,36.0323,2677.0
27971,43X063,CONSTANTINE_AUX,6.29143,36.5372,3360.0
27993,16X626,CENTRE_AUX,2.88913,36.758,2868.0
27996,35X010,AUXILIARY BL,3.71711,36.7405,3125.0
28008,16X381,CENTRE_AUX,3.00795,36.7993,3081.0
28011,01X045,AUXILIARY BL,1.48853,26.9381,3751.0
28043,34X155,SETIF_AUX,4.7273,36.0938,2752.0
28050,27X044,AUXILIARY BL,0.10083,35.963,2726.0
28057,27M04,ORAN_AUX,0.09063,35.9313,2726.0
28077,35X116,AUXILIARY BL,3.39669,36.72671,2858.0
28082,42X023,AUXILIARY BL,2.24256,36.4947,2881.0
28123,14X001,CONSTANTINE_AUX,1.30636,35.3943,2740.0
28134,31X289,ORAN_AUX,-0.78903,35.7556,2780.0
28152,41X029,CONSTANTINE_AUX,7.48886,35.9277,3886.0
28163,25X156,CONSTANTINE_AUX,6.66291,36.3743,2764.0
28180,06X236,SETIF_AUX,5.03711,36.7596,2719.0
28181,02X114,AUXILIARY BL,1.30792,36.5082,2687.0
28182,19X135,SETIF_AUX,5.19069,35.9017,3887.0
28186,29X118,ORAN_AUX,-0.04924,35.3224,3123.0
28201,18X027,AT_AUXILIARY,6.27143,36.7514,2695.0
28213,16X817,CENTRE_AUX,3.24259,36.73199,2904.0
28222,31X219,AUXILIARY BL,-0.62044,35.69186,2787.0
28229,16X1481,ALGER_AUX,2.9624,36.7855,3166.0
28248,24X090,CONSTANTINE_AUX,7.47622,36.46471,3046.0
28249,44X053,AUXILIARY BL,1.76779,36.2862,3707.0
28252,09X068,ALGER_AUX,3.16205,36.5577,2870.0
28275,16X515,ALGER_AUX,3.01374,36.7599,3262.0
28281,19X117,SETIF_AUX,5.63559,36.1557,2986.0
28285,16X087,AUXILIARY BL,2.95242,36.7349,2760.0
28292,46X017,AUXILIARY BL,-1.39314,35.2628,2673.0
28295,16X420,AUXILIARY BL,2.98068,36.8131,3044.0
28299,12X071,CONSTANTINE_AUX,8.30123,35.0121,3888.0
28312,16X598,CENTRE_AUX,3.36014,36.7441,2796.0
28313,15X051,AUXILIARY BL,4.17845,36.7687,3504.0
28314,03X053,AUXILIARY BL,2.8913,33.7561,2853.0
28341,16X528,ALGER_AUX,3.05211,36.774,2838.0
28343,09X105,CENTRE_AUX,2.68969,36.4066,3265.0
28352,04X044,CONSTANTINE_AUX,7.39286,35.80021,2733.0
28372,42X096,CENTRE_AUX,2.4444,36.5089,2744.0
28396,27X057,AUXILIARY BL,0.11486,35.9364,2726.0
28398,20X070,AUXILIARY BL,0.14845,34.8579,2841.0
28412,19X218,SETIF_AUX,5.03266,36.35194,3718.0
28480,43X114,CONSTANTINE_AUX,6.26068,36.51527,3396.0
28482,26X072,AUXILIARY BL,2.90556,36.13506,2759.0
28483,16X704,ALGER_AUX,2.9988,36.7451,3066.0
28496,18X019,AUXILIARY BL,5.84882,36.7537,2902.0
28501,21X137,CONSTANTINE_AUX,6.88896,36.8261,2700.0
28503,16X1354,ALGER_AUX,2.8666,36.64741,2768.0
28504,25X108,AUXILIARY BL,6.57938,36.2555,2693.0
28511,46X111,AUXILIARY BL,-1.1466,35.3004,2993.0
28530,16X590,ALGER_AUX,3.00737,36.6488,3144.0
28536,28X090,SETIF_AUX,5.01615,35.7289,3889.0
28540,31X162,AUXILIARY BL,-0.61536,35.68247,2787.0
28542,06X204,AUXILIARY BL,5.19046,36.6525,3221.0
28558,13X174,TLEMCEN_AUX,-1.83878,35.0511,3449.0
28561,01X052,SUD_AUX,-0.28225,27.8687,2940.0
28570,02X056,AUXILIARY BL,2.01201,36.1698,2712.0
28588,41X032,CONSTANTINE_AUX,8.31032,36.3242,3890.0
28589,29X161,ORAN_AUX,-0.1917,35.5195,2739.0
28593,42M12,CENTRE_AUX,2.50038,36.46458,3306.0
28632,17X107,AUXILIARY BL,3.02527,35.0772,2776.0
28638,31X500,AUXILIARY BL,-0.44847,35.53772,3369.0
28640,03X047,AUXILIARY BL,1.95825,34.0129,3891.0
28691,13X041,AUXILIARY BL,-1.84847,35.0995,3090.0
28713,35X104,CENTRE_AUX,3.40405,36.7338,2858.0
28716,09X032,AUXILIARY BL,2.86242,36.509,2913.0
28717,26X120,AUXILIARY BL,3.15896,35.89149,2756.0
28721,01X032,SUD_AUX,0.22627,29.412,3042.0
28730,26X134,AUXILIARY BL,2.75048,35.88316,2812.0
28740,15X033,AUXILIARY BL,4.31939,36.7611,3254.0
28753,09X043,CENTRE_AUX,2.742,36.46335,3010.0
28776,28X034,AUXILIARY BL,4.09469,34.6801,3836.0
28779,08G03,SUD_AUX,-2.2407,31.5684,2829.0
28784,01X011,SUD_AUX,-0.18892,27.2281,3513.0
28799,19X243,CONSTANTINE_AUX,5.46749,36.0817,3342.0
28805,07X049,AUXILIARY BL,5.75652,34.854,2816.0
28820,13X001,TLEMCEN_AUX,-1.30219,34.87747,2745.0
28830,16X1049,ORAN_AUX,2.9986,36.728,2965.0
28831,19X034,AUXILIARY BL,5.51227,35.8169,3119.0
28833,43X115,AUXILIARY BL,6.0142,36.3039,3689.0
28845,17X005,SUD_AUX,3.27256,34.65944,2703.0
28868,16X822,AUXILIARY BL,3.05523,36.7217,2811.0
28898,19X062,AUXILIARY BL,5.38039,35.6771,3035.0
28905,05X243,SETIF_AUX,6.07849,35.5594,3381.0
28920,16X094,AUXILIARY BL,3.10843,36.7313,3316.0
28946,05X009,CONSTANTINE_AUX,6.1562,35.5405,2784.0
28960,35X048,ALGER_AUX,3.27091,36.6789,2753.0
28963,46M09,AUXILIARY BL,-1.38226,35.3016,2673.0
29006,28X125,SETIF_AUX,4.77781,35.6158,2727.0
29020,08X100,SUD_AUX,-2.19935,31.6202,2829.0
29030,44X117,SETIF_AUX,2.07474,36.2013,2925.0
29032,02X025,AUXILIARY BL,1.39936,36.0638,2799.0
29033,09X090,AUXILIARY BL,2.81589,36.52376,3355.0
29037,31X046,AUXILIARY BL,-0.26925,35.8071,2969.0
29042,44X089,CENTRE_AUX,1.8182,36.2153,3775.0
29057,05X111,AUXILIARY BL,6.2465,35.6169,3227.0
29063,19X130,AUXILIARY BL,5.41216,36.19878,2809.0
29076,32X055,AUXILIARY BL,1.0183,33.6834,2797.0
29078,13X108,AUXILIARY BL,-1.41397,35.0425,2672.0
29094,36X063,CONSTANTINE_AUX,7.96407,36.8372,3178.0
29098,31X033,AUXILIARY BL,-0.65986,35.6797,2787.0
29102,25X187,CONSTANTINE_AUX,6.70754,36.1795,3292.0
29106,31X207,AUXILIARY BL,-0.6135,35.7079,2787.0
29117,31X096,AUXILIARY BL,-0.65417,35.6819,2787.0
29144,16X1243,ALGER_AUX,2.84779,36.66848,2688.0
29148,06X040,AUXILIARY BL,4.697,36.7009,3436.0
29151,42X003,ALGER_AUX,2.69391,36.63964,3109.0
29156,48X037,AUXILIARY BL,0.92564,35.5803,2801.0
29158,16X1443,ALGER_AUX,2.92059,36.70432,3116.0
29161,07X185,SETIF_AUX,5.69458,34.67571,3789.0
29174,02X046,ORAN_AUX,1.36928,36.15897,2895.0
