,BTS,X,Y,commune_id
681,18X044,5.77364,36.8103,2785.0
682,38X001,1.80319,35.6042,2762.0
683,27X131,0.63101,36.2701,3060.0
684,30X073,6.06088,33.113,2840.0
685,15X066,4.36994,36.7456,3061.0
686,19X033,5.29497,35.9171,2819.0
687,01X022,-0.10149,27.073,3062.0
688,16X105,3.2394,36.7283,2904.0
689,26X007,2.76238,36.2583,2730.0
690,18X033,5.89791,36.7784,2923.0
691,07X024,6.52313,34.5215,3063.0
692,05X053,5.9105,35.6344,3064.0
693,13X064,-1.55533,35.0831,3065.0
694,16X582,2.99175,36.7355,3066.0
695,13X217,-1.88092,35.0486,3022.0
696,35X101,3.33342,36.6474,2741.0
697,14X037,0.88536,35.0576,3067.0
698,25X170,6.71382,36.5389,2971.0
699,09X025,3.22174,36.6208,3068.0
700,41X048,8.04186,36.1686,3069.0
701,02X007,1.52903,36.18317,2824.0
702,36X052,8.19691,36.7846,3070.0
703,16X849,3.09071,36.6561,2834.0
704,01X049,-0.29253,27.8736,2940.0
705,27X060,0.10083,35.9235,2726.0
706,09X007,2.80497,36.47972,2757.0
707,31X195,-0.97472,35.6462,3071.0
708,04X088,7.10633,35.8676,2711.0
709,26X038,2.75845,36.2703,2730.0
710,13X046,-2.2013,35.0834,3072.0
711,38X025,1.62078,35.8133,3073.0
712,31X046,-0.26925,35.8071,2969.0
713,09X057,2.81617,36.4908,2757.0
714,16X103,3.34153,36.7383,2796.0
716,27X025,0.13256,35.9513,3074.0
717,25X068,6.5962,36.4127,2879.0
718,35X046,3.90436,36.8303,2789.0
719,29X067,0.13286,35.4002,2724.0
720,12X025,7.80312,35.3708,3075.0
721,14X070,1.66314,35.52558,3076.0
722,27X040,0.11339,35.9292,2726.0
723,31X058,-0.49778,35.6935,3077.0
724,40X010,7.46,35.4431,3078.0
725,27X166,0.08133,35.9353,2726.0
726,42X024,2.30643,36.5428,3079.0
727,16X762,2.9998,36.74,3066.0
728,05X068,5.91184,35.6286,3064.0
729,16X923,3.04286,36.6912,2817.0
730,16X896,3.204,36.7213,2904.0
731,19X019,5.43933,36.1905,2809.0
732,12X046,8.12236,35.3983,2697.0
733,13X015,-1.31025,34.8738,2745.0
734,02X024,1.52253,36.27528,3080.0
735,07X051,5.74744,34.842,2816.0
736,16X023,3.0243,36.7843,3081.0
737,09X065,3.0831,36.5719,3082.0
738,31X091,-0.66589,35.6732,2787.0
739,25X091,6.64249,36.4455,2955.0
740,31X199,-0.70814,35.7274,3084.0
741,31X164,-0.65847,35.673,2787.0
742,07X035,5.71648,34.8449,2816.0
743,46X001,-1.25569,35.2524,3086.0
744,31X065,-0.6925,35.6616,2787.0
745,14X049,1.49176,35.192,2707.0
746,15X089,4.01412,36.7413,2683.0
747,14X048,1.33839,35.3586,2740.0
748,13X152,-1.63969,34.8913,2857.0
749,16X625,3.21208,36.7225,2904.0
751,24X083,7.40849,36.4628,2786.0
752,16X616,3.00088,36.8151,2810.0
753,15X006,4.02215,36.7194,2683.0
754,16X477,3.23607,36.8122,3087.0
755,16X712,3.24043,36.7765,2774.0
756,27X043,0.10647,35.92736,2726.0
757,02x01,1.3476,36.1586,2895.0
758,26X126,3.29728,36.2276,2911.0
759,31X127,-0.86944,35.6869,3088.0
760,03X110,2.84784,33.77901,2853.0
761,16X507,3.34312,36.7403,2796.0
762,31X443,-0.55881,35.7022,2833.0
763,08X074,-2.22006,31.5929,2829.0
764,04X005,7.39651,35.796,2733.0
765,15X077,4.37046,36.5339,3089.0
766,16X755,2.97483,36.7627,2938.0
767,13X196,-1.86632,35.0943,3090.0
768,15X050,4.06338,36.5339,2951.0
770,02X077,1.29594,36.1302,2895.0
771,02X184,1.32645,36.1744,2895.0
772,02X078,1.31625,36.5143,2687.0
774,34X025,4.74962,36.0757,2752.0
775,02x21,0.92479,36.2472,3092.0
777,10X126,3.76926,36.4917,3093.0
778,19X023,5.443,36.1967,2809.0
779,35X004,3.40312,36.7211,2858.0
780,05X007,6.15169,35.5551,2784.0
781,30X038,5.30951,31.959,2818.0
782,47X078,3.75352,32.825,3094.0
783,28X016,4.3747,35.9241,3095.0
784,04X051,7.393,35.7915,2733.0
785,19X219,5.29061,35.8554,2977.0
786,21X116,6.60947,36.8725,3015.0
787,42X067,2.76717,36.6355,3096.0
788,21X044,6.45835,36.9906,3097.0
789,46X032,-1.3984,35.30148,2673.0
791,23X017,7.71564,36.8872,2731.0
792,09X123,3.10264,36.5401,3082.0
793,35X033,3.6634,36.7274,3098.0
794,39X048,6.89963,33.5279,3099.0
795,26X140,2.754,35.8723,2812.0
796,13X009,-1.33706,34.88814,3008.0
798,10X038,3.67378,36.2937,2970.0
799,09X097,2.68958,36.4661,3100.0
800,05X209,6.14832,35.5668,2784.0
801,09X039,3.08181,36.5417,3082.0
802,06X143,5.04973,36.7497,2719.0
803,25X029,6.6048,36.3614,2764.0
804,27X083,0.25208,35.7518,3101.0
805,26X117,3.26349,36.1245,3102.0
806,05X217,5.6547,35.6773,3103.0
807,11X004,5.54094,22.8018,3104.0
809,40X024,7.15114,35.4371,2729.0
810,16X620,3.28118,36.74317,3028.0
811,46X005,-1.01647,35.5242,2751.0
812,15X072,4.21903,36.8666,3105.0
813,02X042,1.25456,36.1946,2942.0
814,09X002,2.9152,36.5791,3106.0
815,34X108,5.07657,36.131,3107.0
816,34X026,4.82013,36.0431,3108.0
817,42X038,2.70474,36.6443,3109.0
818,29X061,0.07961,35.5936,2898.0
819,02X068,1.31769,36.1604,2895.0
820,16X362,3.04212,36.7581,2931.0
821,15X025,4.2128,36.5458,3110.0
822,16X047,3.10842,36.7433,2725.0
823,35X091,3.40368,36.7287,2858.0
824,16X775,2.90978,36.7919,2956.0
825,21X003,6.83455,36.6518,3111.0
826,20X009,-0.20794,34.9219,3112.0
827,14X075,1.33574,35.3689,2740.0
828,16X740,3.00247,36.7357,3066.0
829,35X031,3.45731,36.752,3113.0
831,13X052,-1.52528,34.8294,2978.0
832,15X001,4.04572,36.7146,2683.0
833,16X1116,3.04719,36.691,2817.0
834,36X091,8.33225,36.8036,2755.0
835,31X071,-0.62639,35.7011,2787.0
836,32X032,0.02718,32.8697,3114.0
837,31X120,-0.76971,35.7473,2780.0
838,29X107,0.13592,35.4102,2724.0
839,18X098,5.75341,36.80553,2785.0
840,26X110,2.7637,36.277,2730.0
841,26X034,3.47713,36.352,3115.0
842,42X070,2.68791,36.6413,3109.0
843,16X512,2.91246,36.7089,3116.0
844,13X022,-1.80619,34.83153,2692.0
845,13X138,-1.83711,35.1011,3090.0
846,31X311,-0.53639,35.7205,2833.0
847,16X661,3.00263,36.7167,2965.0
848,16X887,3.01913,36.74734,3117.0
849,31X050,-0.17697,35.7903,3118.0
850,19X225,5.51051,35.8096,3119.0
851,16X496,3.01785,36.7016,2817.0
852,16X982,3.04127,36.7468,3117.0
853,31X209,-0.77261,35.7443,2780.0
854,35X003,3.32919,36.6524,2741.0
855,31X383,-0.52178,35.6293,3120.0
856,34X028,4.5548,35.9824,3121.0
857,29X175,0.24569,35.4788,3122.0
858,20X032,0.1615,34.8495,2841.0
859,03X002,2.85747,33.8011,2853.0
860,23X051,7.72418,36.8927,2731.0
861,29X011,-0.04892,35.3133,3123.0
862,05X105,6.17765,35.5329,2784.0
863,31X189,-0.66825,35.6409,2802.0
864,16X024,3.04892,36.7638,3081.0
865,46X016,-0.96747,35.38,3124.0
866,17X035,3.24411,34.6783,2703.0
868,31X752,-0.58819,35.69888,2833.0
869,35X126,3.7191,36.7438,3125.0
870,24X037,7.73469,36.3513,3126.0
872,25X104,6.59583,36.3396,2764.0
873,24X007,7.42766,36.4652,2786.0
874,47X011,3.65746,32.4896,2827.0
875,16X802,2.9603,36.764,2938.0
876,16X613,3.04855,36.7865,3127.0
877,19X083,5.31942,36.1888,2897.0
878,05X047,5.91536,35.6322,3064.0
879,13X189,-1.37631,34.947,3005.0
880,35X082,3.39195,36.7235,2858.0
881,19X110,5.08897,36.4558,3128.0
882,24X004,7.43571,36.45228,2786.0
883,36X028,7.77514,36.6475,3129.0
884,31X009,-0.64594,35.6948,2787.0
885,28X078,3.76814,35.8902,2910.0
886,06X027,4.75981,36.5032,3130.0
887,09X215,2.75564,36.4996,2757.0
888,19X097,5.4433,36.2044,2809.0
889,05X061,6.1722,35.5312,2784.0
890,04X052,7.3884,35.7868,2733.0
891,24X019,7.24839,36.2453,3131.0
892,16X427,3.04816,36.7206,2811.0
893,10X053,3.80707,36.3401,3132.0
894,04X055,7.1295,35.8705,2711.0
895,16X1086,3.08578,36.67391,2834.0
896,16X1176,3.089,36.6005,2997.0
897,03X016,2.87826,33.8039,2853.0
898,10X068,3.68277,36.5318,3133.0
899,31X039,-0.56239,35.7462,2787.0
900,15X160,4.22157,36.6527,3134.0
901,05X033,5.8992,35.3779,3135.0
902,20X080,0.16792,34.83534,2841.0
903,13X135,-1.72047,34.8493,2692.0
904,42X025,2.68041,36.6256,3136.0
905,29X139,0.29445,35.3146,3137.0
906,13X184,-1.53947,34.6627,3138.0
907,25X012,6.61431,36.352,2764.0
909,07X078,5.72807,34.8485,2816.0
910,31X156,-0.64342,35.6961,2787.0
911,10X035,4.06656,36.3134,3139.0
912,27X096,0.30142,35.9956,3019.0
914,18X029,6.17258,36.602,3140.0
915,03X020,1.953,34.2948,3141.0
916,36X005,8.2012,36.7897,3070.0
917,15X031,4.29734,36.8191,3142.0
918,07X030,5.39302,34.7287,2826.0
919,38X018,1.80386,35.5976,2762.0
920,05X159,5.93861,35.8016,3143.0
921,16X075,2.98346,36.6755,3144.0
922,13X148,-1.46147,34.9902,3145.0
923,29X031,0.24592,35.3793,3146.0
924,07X055,5.73323,34.8472,2816.0
925,07X131,5.90868,34.7553,3147.0
926,26X043,2.84522,36.2526,3148.0
927,16X177,3.24908,36.7805,2774.0
929,13X001,-1.30219,34.8775,2745.0
931,28X187,3.67647,35.1469,3149.0
932,20X055,-0.2519,34.9601,3112.0
933,29X068,0.09339,35.3824,3150.0
934,13X077,-1.31808,34.8716,2745.0
935,18X108,5.79726,36.7927,2785.0
936,16X880,2.9233,36.761,2938.0
937,14X138,1.32772,35.3708,2740.0
938,16X575,2.91685,36.7615,2938.0
939,14X083,2.3189,35.2161,2876.0
940,18M06,5.76161,36.8081,2785.0
941,05X006,6.19671,35.5438,2784.0
942,19X103,5.70697,36.1549,2986.0
943,18X055,5.95089,36.8002,3151.0
945,26X018,3.12014,36.2168,3152.0
946,16X439,3.04805,36.7905,3127.0
949,32X043,1.03089,33.6918,2797.0
950,42X002,2.74153,36.6621,3153.0
951,15X258,4.13786,36.7636,3154.0
952,19X015,5.4257,36.202,2809.0
953,44X105,1.92776,36.2408,2743.0
954,23X153,7.7362,36.8457,2863.0
955,48X110,0.57542,35.70504,2843.0
956,27X108,0.05944,35.91822,2726.0
957,36X070,7.81669,36.7921,2748.0
958,06X195,5.2978,36.6236,2680.0
959,48X032,0.55589,35.7469,2843.0
960,47X054,3.68823,32.4605,3011.0
961,42X087,2.77484,36.6399,3096.0
962,27X138,-0.00684,35.8319,2995.0
964,42X013,2.12432,36.5756,3155.0
965,24X024,7.44092,36.4557,2786.0
966,13X130,-1.43311,35.0644,2672.0
967,34X018,4.62667,36.063,3156.0
968,16X618,3.24955,36.7578,2791.0
969,16X1091,3.15632,36.7382,3157.0
970,26X139,2.76445,35.8705,2812.0
971,09X016,2.90958,36.51816,3158.0
972,15X015,3.95436,36.5419,3159.0
973,16X407,3.14767,36.65476,3014.0
974,48X021,1.11039,35.8704,3160.0
975,21X001,7.10851,36.7414,3031.0
976,16X187,3.13782,36.7072,3161.0
977,06X076,5.0623,36.7488,2719.0
978,16X971,2.99002,36.6508,2685.0
979,44X093,2.22514,36.261,3162.0
980,05X186,6.64787,35.6692,2710.0
981,38X060,1.80126,35.6005,2762.0
982,23X205,7.73708,36.908,2731.0
983,14X042,1.04525,35.0614,2763.0
984,44X020,2.41242,36.2192,3163.0
985,24X013,7.64547,36.3275,3164.0
986,25X128,6.64491,36.3839,2764.0
987,28X145,3.77152,35.8936,2910.0
988,10X113,3.69562,36.1476,2976.0
989,42X155,2.49943,36.57285,2766.0
990,09X173,2.90616,36.5827,3106.0
991,14X020,1.54542,34.8489,3165.0
992,05X214,6.2054,35.5226,2784.0
993,09X176,2.8929,36.5186,2865.0
994,16X781,2.9694,36.7786,3166.0
995,05X124,6.17531,35.5527,2784.0
996,15X170,4.05848,36.69531,2683.0
997,44X083,2.4799,36.1046,3167.0
998,24X005,7.4711,36.4643,3046.0
999,31X222,-0.64225,35.66383,2802.0
1000,06X039,4.61971,36.5968,3168.0
1001,02X144,1.24083,36.2323,2983.0
1002,09X120,2.9046,36.5698,3106.0
1003,48X049,0.92496,35.9614,2681.0
1004,16X490,3.14015,36.5916,2870.0
1005,17X038,3.02772,35.0748,2776.0
1006,31X101,-0.75222,35.7378,2780.0
1007,16X1071,2.94809,36.7393,2760.0
1008,28X081,4.54405,35.7055,2699.0
1009,33X010,6.73031,29.7321,3169.0
1010,20X034,0.15161,34.83261,2841.0
1011,16X486,3.20198,36.75137,2791.0
1012,02X176,1.25962,36.1974,2942.0
1013,02X097,1.14522,36.3182,3053.0
1014,26X085,2.76479,36.2632,2730.0
1015,19X339,5.66046,35.89311,2906.0
1016,16X645,3.0951,36.6616,2834.0
1017,31X231,-0.55286,35.7486,2833.0
1018,16X1266,3.00258,36.73132,3066.0
1019,45X030,-0.28855,33.5436,2770.0
1020,06X030,4.95353,36.5751,3170.0
1021,31X001,-0.64103,35.668,2787.0
1022,18X020,5.48116,36.6744,3171.0
1023,16X788,2.92581,36.8006,2956.0
1025,06X048,5.06582,36.7526,2719.0
1026,15X011,3.97303,36.7326,2678.0
1028,12X107,8.12615,35.4181,2697.0
1029,16X478,3.23779,36.7863,2774.0
1031,26X067,2.76441,36.2675,2730.0
1032,04X148,7.09494,35.8814,2711.0
1033,16X176,3.27488,36.7407,3028.0
1034,04X126,6.5707,36.0014,2677.0
1035,16X008,2.98291,36.74714,2716.0
1036,31X026,-0.60122,35.6819,2787.0
1037,35X024,3.366,36.6889,3172.0
1038,16X898,3.2053,36.7542,2791.0
1039,04X079,7.1205,35.8685,2711.0
1040,42X064,2.59936,36.5998,3173.0
1041,07X026,6.09082,34.6893,3174.0
1042,08X027,-2.21447,31.6191,2829.0
1043,42X034,2.76279,36.63858,3096.0
1044,19X162,5.70221,36.1468,2986.0
1045,18X056,5.96101,36.8248,3175.0
1046,21X127,6.61838,36.7941,3176.0
1047,29X046,0.13167,35.40653,2724.0
1049,41X017,7.93741,36.2712,2806.0
1050,48X075,1.10465,35.8684,3160.0
1051,05X180,6.3067,35.5539,3177.0
1052,16X1100,3.2321,36.7692,2791.0
1053,35X081,3.4305,36.7503,2861.0
1054,25X174,6.5996,36.4259,2879.0
1055,39X036,6.86296,33.3625,2885.0
1056,03X015,2.86574,33.7912,2853.0
1057,03X026,2.868,33.7986,2853.0
1058,09X208,2.8366,36.4699,2757.0
1059,36X096,8.12558,36.8369,3178.0
1060,24X061,7.32635,36.6608,3179.0
1061,31X288,-0.15672,35.7628,3118.0
1063,48X040,0.56025,35.73539,2843.0
1064,07X062,5.79641,34.8521,3180.0
1065,16X504,2.96071,36.76,2938.0
1066,16X184,3.18439,36.7352,2864.0
1067,48X097,0.45969,35.7285,2856.0
1068,15X108,4.29067,36.9011,2807.0
1069,31X527,-0.60945,35.7038,2787.0
1070,46X027,-1.10306,35.3323,2901.0
1071,36X014,8.19556,36.5925,3181.0
1072,12X006,8.06068,34.7481,3182.0
1073,07X033,5.7186,34.8504,2816.0
1074,13X122,-1.31006,34.8815,2745.0
1075,10X063,4.2885,36.3531,2930.0
1076,30X007,5.3409,31.9487,2818.0
1077,21X002,7.10378,36.7368,3031.0
1078,16X903,3.21384,36.7247,2904.0
1079,19X038,5.83696,36.12984,2883.0
1080,15X107,4.20022,36.6375,3183.0
1081,39X107,6.88082,33.39044,2885.0
1082,13X177,-1.94014,34.9645,2794.0
1083,21X004,6.83931,36.6535,3111.0
1084,44X168,2.324,36.2336,2934.0
1085,04X119,7.1126,35.8789,2711.0
1086,01X048,0.23872,29.2585,3027.0
1087,25X032,6.49702,36.2719,2708.0
1088,31X332,-0.57899,35.7264,2833.0
1089,19X151,5.43322,36.1907,2809.0
1090,05X080,5.38442,35.3963,2698.0
1092,02X140,1.50522,36.11385,3184.0
1093,31X035,-0.63033,35.6522,2802.0
1094,06X259,5.22631,36.4164,3185.0
1095,44X109,2.4218,36.2195,3163.0
1096,18X006,5.74931,36.819,2785.0
1097,34X128,4.53045,36.06916,3186.0
1098,05X024,5.9985,35.6434,3052.0
1099,29X141,0.33782,35.4221,2736.0
1100,41X022,7.95888,36.2778,2806.0
1101,44X084,2.39244,36.3526,3187.0
1102,16X584,3.08966,36.6733,2834.0
1103,06X206,5.0585,36.7599,2719.0
1104,18X026,5.73779,36.8107,2785.0
1105,04X147,6.5107,35.8394,3188.0
1106,34X005,4.76058,36.0792,2752.0
1107,21X157,6.91664,36.8598,2754.0
1108,43X001,6.26117,36.4442,2991.0
1109,16X098,3.08971,36.6052,2997.0
1110,24X036,7.52964,36.3686,3189.0
1111,15X120,4.03903,36.7063,2683.0
1112,16X111,3.04953,36.7397,2805.0
1113,10X007,3.8845,36.3772,2920.0
1114,43X022,6.38944,36.1807,2851.0
1115,17X028,3.23213,34.6678,2703.0
1116,42X032,2.4511,36.5905,2766.0
1117,13X116,-1.55328,34.6589,3138.0
1119,27X084,-0.01906,35.7527,3190.0
1120,26X070,2.75983,35.86834,2812.0
1121,05X055,6.18409,35.694,3191.0
1122,47X008,3.75085,32.4902,3192.0
1124,28X144,3.76745,35.8848,2910.0
1125,05X112,6.26401,35.4828,2866.0
1127,05X173,6.41595,35.7773,2999.0
1128,25X048,6.47242,36.38,2742.0
1129,16X966,3.17245,36.7016,2761.0
1130,09X165,2.83044,36.4791,2757.0
1132,25X021,6.62893,36.3763,2764.0
1133,31X003,-0.64325,35.70486,2787.0
1134,12X059,8.03474,35.746,3193.0
1135,39X027,6.86814,33.3602,2885.0
1136,18X104,6.27422,36.6444,3194.0
1137,18X099,5.76776,36.8226,2785.0
1138,25X158,6.94432,36.2332,3051.0
1139,19X239,5.66048,36.171,2986.0
1140,34X078,4.9678,36.2192,2746.0
1141,16X839,3.1363,36.6696,3014.0
1142,39X004,6.80157,33.4724,3195.0
1143,21X091,6.63979,36.8408,3176.0
1144,21X101,6.90069,36.8577,2754.0
1145,25X049,6.82934,36.319,3016.0
1146,34X002,4.77516,36.0813,2752.0
1147,16X918,3.24843,36.7872,2774.0
1148,14X154,1.01911,35.5316,3196.0
1149,46X152,-1.12451,35.3076,2993.0
1150,19X070,5.71893,36.2551,3197.0
1151,38X066,1.9999,35.6909,3198.0
1152,16X838,2.9675,36.69,2782.0
1153,16X132,3.307,36.7903,2717.0
1154,38X002,1.81803,35.6067,2762.0
1156,10X050,4.10935,36.2109,3199.0
1157,13X065,-1.92292,34.9286,3200.0
1158,48X053,0.57056,35.75214,2843.0
1159,15X036,4.44143,36.7415,3201.0
1160,25X347,6.61052,36.36353,2764.0
1161,02X065,1.12947,36.0573,2892.0
1162,25X042,6.63389,36.4489,2955.0
1163,44X019,1.93175,36.1697,3184.0
1164,15X138,3.95844,36.5379,3159.0
1166,28X050,4.27653,35.2217,2713.0
1167,27X002,0.091,35.9323,2726.0
1168,07X009,5.90351,34.7516,3147.0
1169,36X069,8.28443,36.71849,2755.0
1170,16X425,3.0632,36.7242,2691.0
1171,26X011,2.75056,36.272,2730.0
1172,44X113,1.84505,36.3042,3202.0
1174,26X116,3.0373,36.264,3203.0
1175,13X036,-1.65414,35.1743,3204.0
1176,34X055,4.74799,35.9808,3205.0
1177,03X009,2.09804,34.1141,3206.0
1178,46X111,-1.1466,35.3004,2993.0
1179,06X044,4.85705,36.5547,3207.0
1180,28X038,4.17281,35.2068,2713.0
1181,12X100,8.1201,35.4094,2697.0
1182,03X013,2.84844,33.82577,2853.0
1183,27X165,0.69162,36.2819,3001.0
1184,26X138,2.92251,36.1394,2759.0
1185,09X115,3.1406,36.5727,2870.0
1186,30X114,5.38603,31.9361,3208.0
1187,26X167,2.9086,36.1425,2759.0
1188,07X049,5.75652,34.854,2816.0
1189,07X107,6.50703,34.6846,3209.0
1190,23X029,7.66676,36.8387,2800.0
1192,27X019,0.40222,36.2018,3210.0
1193,21X045,6.48071,36.9299,3211.0
1194,19X130,5.41216,36.1988,2809.0
1195,45X045,-0.58636,32.7582,2908.0
1196,26X125,3.1246,36.2131,3152.0
1197,13X047,-2.1003,34.9761,3212.0
1198,19X285,5.44898,36.2105,2809.0
1199,16X597,3.36623,36.7681,3213.0
1200,24X023,7.42222,36.4481,2786.0
1202,25X117,6.71841,36.2558,2693.0
1203,17X029,2.86025,34.8495,3214.0
1204,15X110,4.08508,36.5337,2951.0
1206,16X429,3.19444,36.7186,2864.0
1207,24D00,7.43571,36.45228,2786.0
1208,04X070,7.00218,36.0365,3215.0
1209,02X210,1.57359,36.5298,3216.0
1210,43X028,6.18173,36.163,2998.0
1211,38X022,1.61633,35.8494,3217.0
1212,31X206,-0.60108,35.7067,2787.0
1213,48X111,0.54496,35.74,2843.0
1214,09X022,2.9947,36.5322,3218.0
1215,19X013,5.41425,36.1903,2809.0
1216,42X159,2.46474,36.579,2766.0
1218,26X123,2.77107,36.2664,2730.0
1219,25X129,6.63139,36.4418,2955.0
1220,38X019,2.02578,35.8735,2869.0
1221,15X181,4.03714,36.7041,2683.0
1222,32X068,1.00946,33.6904,2797.0
1223,34X035,4.76253,36.0617,2752.0
1225,19X034,5.51227,35.8169,3119.0
1227,42X016,2.56331,36.4777,2738.0
1228,35X040,3.46781,36.7599,3113.0
1229,09X041,2.9133,36.573,3106.0
1230,16X526,3.09516,36.7436,2725.0
1231,27X069,0.21117,35.8128,3219.0
1232,17X085,3.24256,34.6679,2703.0
1234,13X117,-1.51867,34.7091,3220.0
1235,06X052,5.15148,36.6688,3221.0
1236,29X176,0.25275,35.6392,3222.0
1237,14X097,1.49694,35.1854,2707.0
1238,16X1119,3.14191,36.7138,3161.0
1239,39X021,7.51875,33.7305,3223.0
1240,31X102,-0.64825,35.6923,2787.0
1242,42X003,2.69391,36.6396,3109.0
1243,14X085,1.47096,35.4204,3224.0
1244,46X067,-1.3786,35.2925,2673.0
1245,12X043,8.05524,34.7573,3182.0
1249,45X002,-0.27803,33.545,2770.0
1250,30X075,5.33309,31.9326,3225.0
1251,36X011,7.84645,36.7006,2937.0
1252,06X003,5.08358,36.753,2719.0
1253,38X040,1.47061,35.7004,3226.0
1254,44X049,1.95894,36.2584,2743.0
1255,47X017,3.69904,32.4846,3011.0
1256,39X030,6.84777,33.3743,2885.0
1257,05X021,6.26797,35.6312,3227.0
1258,41X041,7.9668,36.2884,2806.0
1259,16X734,3.00368,36.7058,2965.0
1260,02X117,1.4321,36.3667,3228.0
1261,20X036,0.14906,34.8282,2841.0
1262,06X037,4.63214,36.629,3229.0
1263,04X030,6.57811,36.0323,2677.0
1264,21X031,6.57256,36.6897,3230.0
1265,34X106,4.67133,36.1365,3231.0
1266,06X019,4.68886,36.6123,3232.0
1268,32X052,0.54544,32.9028,3233.0
1269,07X005,5.70034,34.8329,2816.0
1270,16X104,3.28941,36.792,2717.0
1271,13X125,-1.343,34.8776,3008.0
1272,16X321,3.05102,36.7709,2838.0
1273,07X120,5.90188,34.8741,3180.0
1274,05X030,5.18383,35.4839,3234.0
1275,16X380,2.99947,36.6433,2685.0
1276,13X019,-1.36836,34.9516,3005.0
1278,10X002,3.90292,36.3679,2920.0
1279,03X084,2.86125,33.7973,2853.0
1280,05X093,6.14425,35.5527,2784.0
1281,38X027,1.67919,35.8639,3235.0
1282,06X023,5.22975,36.6369,2896.0
1284,16X747,2.92849,36.7583,2938.0
1285,21X057,6.5608,37.008,2948.0
1286,02X154,1.27277,36.0253,2845.0
1287,35X030,3.4735,36.7653,3113.0
1288,44X033,1.715,36.2289,2847.0
1290,02X006,1.31494,36.15619,2895.0
1291,45X040,-0.59151,32.7546,2908.0
1292,15X073,4.05417,36.7034,2683.0
1293,05X185,6.18144,35.533,2784.0
1295,32X048,0.54771,32.8926,3233.0
1296,42X065,2.33417,36.5623,3079.0
1297,25X085,6.57972,36.327,2764.0
1298,42X015,1.70217,36.5496,2985.0
1299,13X056,-1.22855,35.0705,3236.0
1300,23X107,7.7645,36.9106,2731.0
1301,02X194,1.13897,36.4341,3237.0
1302,08X007,-2.23437,31.59156,2829.0
1304,41X023,7.98471,36.2884,2806.0
1305,31X452,-0.57124,35.6453,2723.0
1306,16X1186,3.1488,36.6622,3014.0
1307,13X062,-1.13797,35.0692,3239.0
1308,28X029,4.54343,35.7002,2699.0
1309,10X127,3.877,36.3703,2920.0
1310,23X021,7.76117,36.9131,2731.0
1311,46X003,-1.093,35.3877,2750.0
1312,15X038,4.08251,36.6189,3240.0
1313,02X018,0.85158,36.2559,3241.0
1314,07X037,5.72462,34.857,2816.0
1316,31X574,-0.54396,35.74708,2833.0
1318,16X502,3.0616,36.7339,2805.0
1319,16X513,3.0962,36.668,2834.0
1320,02X183,1.34235,36.17011,2895.0
1321,25X205,6.6082,36.3146,2764.0
1322,29X079,0.13626,35.3935,2724.0
1323,42X184,2.44517,36.583,2766.0
1324,21X135,7.1689,36.7836,3242.0
1325,15X180,4.03915,36.6826,2683.0
1326,28X048,4.86504,35.6738,3243.0
1328,27X186,0.10745,35.96882,2726.0
1330,16X107,3.16366,36.708,2761.0
1331,05X189,6.04439,35.1651,3244.0
1332,16X879,2.83502,36.7107,2688.0
1333,15X012,3.9019,36.7442,3245.0
1334,05X116,5.3796,35.3985,2698.0
1335,41X004,7.53211,36.1319,2813.0
1336,17X102,3.27984,34.6631,2703.0
1337,18X060,5.44986,36.6615,3171.0
1338,24X072,7.72676,36.4757,3246.0
1339,08X045,-2.26064,31.9123,3247.0
1341,44X065,2.24478,36.2629,3162.0
1342,27X003,0.08408,35.9318,2726.0
1343,17X070,3.49973,34.1716,2980.0
1344,17X103,3.22701,35.6316,2722.0
1345,08X091,-2.21927,31.6063,2829.0
1346,12X114,8.09505,35.3923,2697.0
1347,16X411,3.15724,36.7134,2761.0
1348,31X412,-0.70439,35.5999,3248.0
1349,16X030,2.91205,36.8005,2956.0
1350,16X607,2.84553,36.7174,2688.0
1351,24X002,7.41969,36.4585,2786.0
1352,24X089,7.24842,36.2418,3131.0
